date,open,high,low,close,volume,dividends,stock splits
2020-01-27 00:00:00-05:00,74.8836004716033,75.29658608064733,73.63256355928529,74.61552429199219,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,75.49703974934148,76.89781358300051,75.3980184372133,76.7263412475586,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,78.35899064388555,79.1801343637196,77.6175430675433,78.3324203491211,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,77.41465908040864,78.27202816821715,76.98234829996913,78.2188949584961,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,77.50885574859744,77.93150399168975,74.4561316996704,74.75077819824219,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,73.49249228699044,75.71200004458515,72.99014787932889,74.54549407958984,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,76.15157900989598,77.1973360143822,75.74583832302788,77.00653839111328,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,78.13435671108577,78.43383812507085,77.03064686286258,77.63442993164062,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,77.90493506301061,78.54494373627665,77.34704001476739,78.54252624511719,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,78.04141124169928,78.29076000098544,76.98349458931148,77.47492980957031,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.05874190628808,77.8429183959961,75.97885660449424,77.8429183959961,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.33919062909048,78.4118136218486,77.15538413187909,77.37326049804688,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,77.8235277760248,79.21552479911539,77.8235277760248,79.21068572998047,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.481997082219,78.97343221924942,78.27864537598826,78.64661407470703,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.61515688888446,78.91534913157656,78.15761730819476,78.66600036621094,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.34439515994225,77.40715844205181,76.16283028478497,77.22559356689453,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.46764261559846,78.57397915979611,77.46764261559846,78.343994140625,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.10435642626537,78.5933684199213,77.0343310134274,77.54029083251953,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.13359500928858,77.57661741601534,75.16785392447004,75.78517150878906,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,71.96264068087156,73.63787524765361,70.01868623749388,72.18535614013672,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,72.85590793147738,73.23840120801118,69.26818556775696,69.74024963378906,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.3650279213828,72.11271051529036,69.35776562363947,70.84659576416016,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.05049624740387,69.23671826456818,66.07990918137826,66.2154769897461,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.279149784822394,67.39927568012675,62.063689342092786,66.1767349243164,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.33616370279057,72.97454103190371,67.23225006740749,72.33785247802734,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.51438495619033,73.59427022253612,69.18829451063576,70.04044342041016,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.76411894811032,73.44903883256075,70.962813265488,73.28926086425781,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.54138326049582,72.51699133415363,70.54641152199336,70.9119644165039,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.26836304968833,70.40356681603825,68.08195918610811,69.97023010253906,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.8502896142898,67.3218077915113,63.6687248096994,64.43614196777344,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.0918381105168,69.34323899980069,65.21082178320125,69.07694244384766,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.15235879986956,68.07954658211698,65.81361374090199,66.67786407470703,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,61.95961666217629,65.36335211068649,60.037449346112034,60.0931282043457,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.12629016039305,67.76484959839499,61.23577335258076,67.29277801513672,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.572820229839216,62.7197589173465,58.10075235573811,58.635765075683594,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.91882134064479,62.36389249089527,57.71341343349159,61.213985443115234,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.04507418797264,60.521617752082875,57.403542823432716,59.71546936035156,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.88977278720958,61.20914333463061,58.73259973445275,59.25792694091797,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.8389270162078,60.96463122654848,55.195710672226056,55.49589920043945,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.215074984673336,55.316750844922225,51.4699975094161,54.316932678222656,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.21954987318864,59.96238962255932,56.72085240856594,59.766300201416016,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.70318009593795,62.518828553443576,59.14172316127237,59.437068939208984,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.67914581295788,62.622913898421515,59.64041109887326,62.564815521240234,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.187354431284916,61.94266302499107,59.80746231049624,59.97450256347656,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.70076794909207,61.8579410780005,60.37636924446907,61.686058044433594,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.877294107845245,63.545265799093606,61.005781466460334,61.560157775878906,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.67431113291772,60.21174335831203,57.890135142365466,58.321048736572266,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.18305925799057,59.34749454652656,57.350281239576255,59.29423522949219,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.778585252101344,59.48063441327349,57.851393792822975,58.44208526611328,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.73950086568339,63.69537493741288,60.37153204839501,63.540443420410156,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.55700704789928,65.7748907610296,62.700389921682174,62.80448532104492,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.60578200367688,64.726643281739,63.240236542570365,64.41193389892578,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.04862618518483,65.38028340961694,64.0802804727914,64.87673950195312,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.95420843019932,66.25905781375604,64.353831433513,66.15011596679688,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.78419941029469,69.78141242863373,67.31212792353071,69.49090576171875,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.36523122875091,69.31662947171817,67.93674075138786,68.8566665649414,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.57078011053117,69.76929270108357,68.35308600139021,69.40373992919922,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.91959837030558,69.46671616167201,67.02405715552152,68.46205139160156,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.28793327913718,68.19091103013936,67.02163670043845,67.04100036621094,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.88365501834329,67.11847920865577,64.25701512989387,64.96875,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.23727988733161,67.27583298086698,65.89594444342251,66.84008026123047,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.78439882318551,68.20786856663918,66.54231233315308,66.58104705810547,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.10636816246496,68.51288987249583,67.05794791639367,68.50320434570312,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.21994826220036,68.88327005791642,67.77209430824026,68.5516128540039,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.01399917951635,69.19556400981887,67.34845067537042,67.44043731689453,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.92928107931384,70.12518879426327,68.72592933750241,69.6555404663086,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.19538886698345,71.30172577794379,69.80563320705274,71.125,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.29724154783354,72.38384357310822,69.20040845206991,69.97992706298828,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.00415476707384,71.09838306103778,69.31420678113763,70.97007751464844,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.43003164134032,72.868025831844,71.28477828502723,72.03524780273438,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.73728444031273,73.41028439938938,72.3523679150605,72.7784423828125,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.40545163246576,73.87752315205448,73.10284357834273,73.53133392333984,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.19159365905105,75.33490525251078,73.86389080775889,75.28150177001953,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.78874828363153,76.96128289724894,74.57998648849065,76.46609497070312,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.15061452744153,77.60211807775983,75.47084560508229,75.59221649169922,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.77183462345045,76.69425770409393,73.6017228189693,74.67949676513672,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.91729958475361,75.19897584845612,73.19392643517533,75.13829040527344,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.90750046179672,74.74019807230623,72.87351305431154,74.69407653808594,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.01943134990685,76.82775805671933,75.32761593322101,76.45393371582031,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.47095469800648,77.31812127307398,75.9806188920403,76.01217651367188,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.8714672558423,77.56085304131686,76.83262768101243,77.49046325683594,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.35209701743804,77.89341385727374,76.67484537253091,76.91273498535156,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.65056790341653,77.49045978164982,76.5486205059651,77.40792846679688,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.5269651260588,78.70659167112338,76.82777268129091,76.88360595703125,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.74040313452282,77.36424398683408,76.00003613296077,77.21859741210938,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.89331060647892,78.51240153060692,76.6165888307401,77.25257110595703,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.49530586711329,77.95651372350704,76.82048407944905,77.17731475830078,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.13120672626943,78.24782048460888,77.00012408043993,78.12644958496094,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.85943588986717,78.51241195418596,77.41764401588712,78.4881362915039,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.80854502107137,79.18236942622238,78.23567058388883,78.92020416259766,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.49055105874169,80.52958039964126,78.46142323225453,80.4688949584961,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.16548014966298,80.97866666833863,79.45424844734958,80.9446792602539,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.62425597002903,83.89398053792564,80.59269835430385,83.50074005126953,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.44985718304342,86.11749189610212,84.01049518819849,85.64900207519531,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.79213265493966,85.21693078033901,81.43501701482725,81.5369644165039,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.67794801073093,84.42558944538845,81.12915928074322,82.24091339111328,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.89370059767263,83.91097923516973,80.7310603407497,83.25800323486328,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.31402459590804,85.73640033379766,83.6779473563593,85.46452331542969,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.20974119392952,86.27042663858354,85.22421016537945,85.3455810546875,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.30189848131818,85.79709383713187,84.77029333637671,85.37957763671875,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.08594003974744,86.5520000635857,83.78231573429939,84.89164733886719,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.2848942945191,87.25595632121572,85.23877276466217,87.11273956298828,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.35800866828109,90.3921859871706,87.93806271848383,88.9721450805664,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.60074867063001,89.520742080351,87.02777928766403,87.40160369873047,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.55696539217314,88.60075211142514,86.79718241483171,88.5619125366211,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.45752269581561,88.67841857898394,85.69269058598132,85.84076690673828,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.74854264287053,87.91380280361521,85.27034099055639,87.81912994384766,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.40645126373022,88.83863359997088,87.38703518205058,88.55219268798828,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.6298685038104,89.17360766512026,88.33615305412683,88.38469696044922,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.29255616257464,89.92853837615466,88.27061544704088,88.38469696044922,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.81445847482968,91.21750566495867,89.78290085821105,90.74901580810547,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.12767264991476,91.9068715196142,90.35575573571194,90.46741485595703,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.4456770300409,92.60598235802769,91.35828614347145,92.57442474365234,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.46771442129742,93.52111790635368,91.92388033894679,92.97252655029297,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.56713990671183,93.19341778265134,91.95543335132274,93.1351547241211,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.44113076999513,97.0530350925637,92.49191427496272,92.70552825927734,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.08653594212218,94.4314228800724,91.15198583441334,94.23966217041016,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.11602911039955,96.3660528370159,93.68861141203081,94.88775634765625,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.75899337440758,94.57703182065787,93.12058143814279,93.72015380859375,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.17168757232892,94.32703847766767,93.05749615234998,93.53084564208984,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.61822848479565,95.64026431606665,93.2735318869254,95.50189971923828,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.2932339607085,96.36848331726704,93.9337836446351,94.18380737304688,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.88523208886058,95.13049855916786,93.79784860710124,94.44839477539062,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.18137407038651,94.25905321228731,89.33868035280699,90.1494369506836,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.34588050233073,90.27082118599914,86.55686722526087,89.9261245727539,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.98932597811024,92.14963136535167,90.76600769371073,92.05738830566406,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.62774658169793,91.80495076068121,90.54026066225798,90.54512023925781,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.02819004657832,92.46522499958658,90.9917802521383,92.2807388305664,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.45296717627383,93.50170842708098,91.04516275680574,93.39733123779297,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.89795098088912,103.32546361824967,97.89775374108596,103.17496490478516,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.05862810128014,108.39632721665906,104.76006048509976,105.77471923828125,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.96406844483113,107.57344762416928,105.24069527688243,106.48110961914062,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.20196292493524,107.18749399981073,105.73589542861245,106.86707305908203,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.19963324982751,111.0907840336135,106.60977244976479,110.59558868408203,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.11653442162098,110.57371303352541,107.28349495082885,108.08112335205078,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.52803755139449,110.67098408887168,106.99897241492779,109.65206146240234,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.9152102791965,109.41372516958415,106.13080268423259,106.39100646972656,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.482876326809,110.18460371438742,107.288335746899,109.92683410644531,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.30809820079968,112.8766086225027,110.81930513128101,111.87227630615234,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.69716746745154,111.86252768379798,109.96086293207424,111.77255249023438,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.89604946040544,112.92036888745733,110.85334374924851,111.48074340820312,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.23270331319974,112.83525485693279,110.89711451437223,112.4096908569336,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.81822669084653,113.96603385163618,112.45589172935948,112.55072784423828,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.59207358329192,115.16248188226466,112.57504924247161,115.04818725585938,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.00875173086001,121.46083817482683,115.99659572706068,120.97691345214844,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.18634310109493,125.27146481367004,120.5562117393656,122.423828125,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.29548577928259,121.76482035926398,119.69536076539771,121.41950225830078,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.73753168290901,123.52786489142996,121.66997034058484,123.07068634033203,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.67376948239601,124.00692412752836,120.45406865293813,121.59944915771484,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.57460810630094,122.99287708889368,121.17876033216808,121.4024887084961,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.09932594347109,127.42601869627453,122.56243019641671,125.51948547363281,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.13799921000313,131.12235167130845,126.96884284952722,130.51925659179688,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.83620267880957,134.21556192546163,123.53512749914938,127.81507873535156,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.44761726135523,125.32495545599747,117.21249271726687,117.58212280273438,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.79421681694939,120.32517948321234,107.86466781430556,117.6599349975586,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.84119577898701,115.74369462203643,109.60584737773415,109.74202728271484,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.06089437114895,115.88960121264321,112.11545871886855,114.11925506591797,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.07630346258478,117.21248334746296,109.43074171443638,110.39373016357422,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.444265890273,112.0862631304283,106.99894632611955,108.94438171386719,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.59018399790295,112.76717161154352,109.72256765665087,112.21272277832031,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.10168535351536,115.58804419561972,110.51045669665075,112.38780212402344,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.08626989830371,112.83525930246253,108.98329789268679,109.07083892822266,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.72660109375049,109.13893714718215,105.74415401119464,107.32968139648438,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.38805935339492,107.85495979692669,103.195640091221,103.92517852783203,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.68793171672704,107.1837894202986,100.28721554443658,107.07678985595703,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.60584973691063,109.7809392501185,106.18188610459384,108.75958251953125,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.5747468223456,109.05137639314981,103.85706028034124,104.19751739501953,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.30072495573343,107.24213295365429,102.13536471776598,105.26751708984375,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.47179649946621,109.37239714582383,104.73252885742939,109.21675872802734,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.87227777517529,112.17381792247089,109.70311378636897,111.82363891601562,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.4248279384537,112.16408812965686,110.4715612207209,110.97737121582031,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.68555737521241,114.0608892683136,110.52019713326597,112.65044403076172,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.43049958924504,114.50831877951315,112.66988308159635,113.60369110107422,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.81011094316419,112.22245433262894,109.15839180363562,109.93656158447266,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.80228919258478,113.46753391146844,110.4521101876222,113.32162475585938,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.54345067949198,112.9519978108433,109.18757711311163,110.07275390625,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.49294214180603,112.39757019740009,111.01630496863045,111.94039154052734,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.07844398775582,113.22435314166701,111.46372888130158,111.83336639404297,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.13489800701674,113.80797367927401,111.78471903276535,113.77879333496094,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.78449677232146,121.76481458334483,116.0257780752071,121.00609588623047,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.85233519891545,121.96906398707827,116.38566682510655,117.79610443115234,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.69884824411241,119.67346409750246,116.35650041512618,117.8836669921875,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.48105698538242,117.89339294386203,114.92660814304054,117.41676330566406,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.68721586654202,117.1346651236104,112.50453415677372,112.81580352783203,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.02980416838349,115.73396585696945,112.47535532523321,114.30406951904297,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.4869934138899,115.47133878200704,113.27299429263485,113.6815414428711,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.24570410467129,114.81961147307034,111.4637305673421,112.59208679199219,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.2146263110706,113.37026472424279,111.16219112016253,111.90145874023438,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,110.89955125203169,113.37025519408711,109.80037545983436,111.91117858886719,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.33915946139578,114.08032494762837,111.4150806612359,113.41887664794922,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,111.91119126662696,112.28082137684017,108.06895131820131,108.16622161865234,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.30430584931332,113.73989680449655,109.13893817712592,112.17382049560547,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.03002883521329,108.93465662193633,104.78115517571706,105.89005279541016,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.1332410376146,107.6604077052679,104.39207526396882,105.8025131225586,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.66822990485883,108.44829771179337,105.76360211850799,107.42694854736328,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.02600479592498,112.43644258276989,109.28483911084726,111.81390380859375,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.73205582071998,116.35650010587017,113.68152628924997,115.7825927734375,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.2905328204704,116.14799861229584,113.15660323122867,115.65106201171875,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.41470327709126,118.86655105350619,113.07864459442057,113.34172821044922,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.5914421772737,114.57920314699663,111.20779443592696,113.00068664550781,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.18945127149735,116.56697207433398,113.4586543889182,116.43055725097656,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.55725128655479,117.44394777392753,115.5341325209194,116.15774536132812,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.38185060768497,116.60595750533835,114.85204931664111,116.20645904541016,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.8751546907103,117.8921538375377,115.12487314428873,117.2198257446289,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.48903680048612,117.58035548799745,115.91413933412841,116.3331298828125,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.57310891661412,116.75212717189736,114.97872676825749,115.0079574584961,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.579214364051,116.01157757714591,113.81918672462538,115.60233306884766,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.60233477250766,115.72900356959502,114.28690172841969,114.33561706542969,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.17973059273324,114.60846723797194,110.83755181002277,110.93498992919922,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.99343509676294,112.88375799495019,109.70722543512055,112.2211685180664,113874200,0.0,0.0
2020-11-25 00:00:00-05:00,112.59145244287018,113.760724582734,112.22117723247423,113.05915832519531,76499200,0.0,0.0
