date,open,high,low,close,volume,dividends,stock splits,returns,log_returns,price_range,price_change,is_up_day,volume_change,ma_5,ma_20,sma_10,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_width,atr,stoch_k,stoch_d,obv,vwap,adx,macd_crossover,macd_crossunder,rsi_signal,macd_signal_flag,bb_signal,combined_signal
2020-02-13 05:00:00,78.481997082219,78.97343221924942,78.27864537598826,78.64661407470703,94747600,0.0,0.0,-0.007121156067203982,-0.007146632518978038,0.6947868432611557,0.1646169924880354,1,-0.16691051820797254,78.10968170166015,77.05962715148925,77.3028175354004,,,77.89046852974143,77.86339504853595,,0.027073481205476924,-0.15416849585167638,0.1812419770571533,,,,,,,,-96183600.0,77.04463487224936,,0,0,0,1,0,1
2020-02-14 05:00:00,78.61515688888446,78.91534913157656,78.15761730819476,78.66600036621094,80113600,0.0,0.0,0.00024649874291471363,0.0002464683670912167,0.7577318233818033,0.05084347732648098,1,-0.1544524610649769,78.34789581298828,77.1861946105957,77.69433975219727,,,78.0097811199675,77.92284729428965,,0.08693382567784624,-0.10594803154577187,0.19288185722361811,,,,,,,,-16070000.0,77.12823878383553,,0,0,0,1,0,1
2020-02-18 05:00:00,76.34439515994225,77.40715844205181,76.16283028478497,77.22559356689453,152531200,0.0,0.0,-0.018310411011249195,-0.01848012142418738,1.2443281572668354,0.8811984069522794,1,0.9039364102973777,78.22443084716797,77.19859733581544,77.96234970092773,,,77.8891368810332,77.87119887003816,,0.017938010995038667,-0.08117082303760977,0.09910883403264843,,,,,,,,-168601200.0,77.10978829247303,,0,0,0,1,0,1
2020-02-19 05:00:00,77.46764261559846,78.57397915979611,77.46764261559846,78.343994140625,93984000,0.0,0.0,0.014482252865582579,0.014378386651747371,1.1063365441976458,0.8763515250265357,1,-0.3838375361893174,78.4185775756836,77.29300384521484,78.09609527587891,,,77.95911492097039,77.90622074193348,,0.05289417903691174,-0.05435782262270547,0.10725200165961721,,,,,1.7938896980454504,86.0003551637115,,-74617200.0,77.16553730603317,,0,0,0,1,0,1
2020-02-20 05:00:00,78.10435642626537,78.5933684199213,77.0343310134274,77.54029083251953,100566000,0.0,0.0,-0.01025864607646687,-0.010311628650589141,1.5590374064938999,-0.5640655937458376,0,0.07003319713993861,78.08449859619141,77.33357963562011,78.0866813659668,,,77.89468044582411,77.87911482271764,47.790868412791134,0.015565623106468252,-0.04037313347687073,0.05593875658333898,,,,,1.8131295222058708,73.09024034719319,,-175183200.0,77.19635545926442,,0,0,0,1,0,1
2020-02-21 05:00:00,77.13359500928858,77.57661741601534,75.16785392447004,75.78517150878906,129554000,0.0,0.0,-0.022634933463447804,-0.022895035999719697,2.408763491545301,-1.3484235004995213,0,0.2882485134140764,77.51221008300782,77.26792449951172,77.81094589233399,,,77.57014060935718,77.72400791057478,53.790077031540555,-0.15386730121760195,-0.06307196702501698,-0.09079533419258497,,,,,1.7164152531144137,44.89725948282071,67.99595166457513,-304737200.0,77.1285170366507,,0,-1,0,-1,0,-1
2020-02-24 05:00:00,71.96264068087156,73.63787524765361,70.01868623749388,72.18535614013672,222195200,0.0,0.0,-0.04750026023540588,-0.04866544519434289,3.6191890101597295,0.22271545926516012,1,0.7150778825817805,76.21608123779296,77.03338813781738,77.28198852539063,,,76.74171222947712,77.31373740906086,43.07495793684124,-0.572025179583747,-0.164862609536763,-0.407162570046984,,,,,1.9338890464029075,23.55885544935378,47.182118426455894,-526932400.0,76.59793455641174,,0,0,0,-1,0,-1
2020-02-25 05:00:00,72.85590793147738,73.23840120801118,69.26818556775696,69.74024963378906,230673600,0.0,0.0,-0.03387261124819918,-0.034459581050148985,3.9702156402542244,-3.115658297688313,0,0.038157439944697336,74.71901245117188,76.78962440490723,76.47172164916992,,,75.6645641378328,76.75273831459629,28.65952604060935,-1.0881741767634878,-0.34952492298210797,-0.7386492537813798,,,,,2.028058596793041,4.745631520677896,24.400582150950793,-757606000.0,76.03586795856688,,0,0,1,-1,0,0
2020-02-26 05:00:00,69.3650279213828,72.11271051529036,69.35776562363947,70.84659576416016,198054800,0.0,0.0,0.01586381087220934,0.015739295754417564,2.7549448916508936,1.481567842777352,1,-0.14140673228319145,73.2195327758789,76.49563713073731,75.81905517578124,,,74.92333823419085,76.31524627382323,30.609645584087318,-1.3919080396323835,-0.558001546312163,-0.8339064933202205,,,,,2.1228903937711356,15.867662293323106,14.724049754451594,-559551200.0,75.63468824864233,,0,0,0,-1,0,-1
2020-02-27 05:00:00,68.05049624740387,69.23671826456818,66.07990918137826,66.2154769897461,320605600,0.0,0.0,-0.06536826116290051,-0.06760268948385184,3.156809083189927,-1.8350192576577768,0,0.618772178205224,70.95457000732422,75.88978996276856,74.51953430175782,75.88978996276856,,73.58366727350705,75.56711521574344,20.96257826223072,-1.9834479422363955,-0.8430908254970095,-1.140357116739386,82.93594387701111,75.88978996276856,68.84363604852601,14.092307828485104,2.3778034552906098,1.032062845876672,7.215118886625891,-880156800.0,74.7058185822895,,0,0,1,-1,1,1
2020-02-28 05:00:00,62.2791497848224,67.39927568012675,62.06368934209279,66.1767349243164,426510000,0.0,0.0,-0.0005850907852810172,-0.0005852620176887877,5.335586338033956,3.897585139494005,1,0.330326107840911,69.03288269042969,75.28768196105958,73.27254638671874,75.28768196105958,,72.44413921978541,74.87153149045255,22.030416662417053,-2.4273922706671414,-1.159951114531036,-1.2674411561361054,83.46335036579137,75.28768196105958,67.11201355632778,16.35133680946359,2.6475573611640555,23.980206622956963,13.626643920718914,-1306666800.0,73.4956710833236,,0,0,1,-1,1,1
2020-03-02 05:00:00,68.33616370279057,72.97454103190371,67.23225006740749,72.33785247802734,341397200,0.0,0.0,0.09310096003916102,0.08901857458930165,5.74229096449622,4.001688775236772,1,-0.19955639961548377,69.06338195800781,75.16703567504882,72.6397315979004,75.16703567504882,,72.42778741336109,74.68385156360624,39.40943152970573,-2.2560641502451517,-1.379173721673859,-0.8768904285712926,83.44661739161921,75.16703567504882,66.88745395847843,16.55916343314078,2.9999676694558737,59.90124591434283,28.304505127725488,-965269600.0,73.25053078097895,,0,0,0,-1,0,-1
2020-03-03 05:00:00,73.51438495619033,73.59427022253612,69.18829451063576,70.04044342041016,319475600,0.0,0.0,-0.031759431320068976,-0.032274701218313495,4.405975711900368,-3.4739415357801704,0,-0.06421142294078563,69.12342071533203,74.94178314208985,71.92121658325195,74.94178314208985,,72.06050372213787,74.33989540485098,36.820093780262816,-2.2793916827131113,-1.5592173138817096,-0.7201743688314017,83.53186749649262,74.94178314208985,66.35169878768707,17.180168708805553,3.2249352567366496,46.506708266323685,43.46272026787449,-1284745200.0,73.06636982155769,,0,0,0,-1,0,-1
2020-03-04 05:00:00,71.76411894811032,73.44903883256075,70.962813265488,73.28926086425781,219178400,0.0,0.0,0.04638487829591509,0.045341250446572126,2.4862255670727507,1.52514191614749,1,-0.3139432244590823,69.61195373535156,74.75591926574707,71.41574325561524,74.75591926574707,,72.249543282464,74.2620706240663,39.87082820762393,-2.0125273416022935,-1.6498793194258266,-0.36264802217646697,83.3187159904358,74.75591926574707,66.19312254105833,17.125593449377476,3.3368160503853694,66.38522893999557,57.59772770688736,-1065566800.0,73.04047025232299,,0,0,0,-1,0,-1
2020-03-05 05:00:00,71.54138326049582,72.51699133415363,70.54641152199336,70.9119644165039,187572800,0.0,0.0,-0.03243717319181316,-0.03297491891708963,1.970579812160267,-0.629418843991914,0,-0.14420034090950573,70.55125122070312,74.41979598999023,70.75291061401367,74.41979598999023,,72.04376191847014,74.0139146086913,37.54195298905831,-1.9701526902211555,-1.7139339935848923,-0.2562186966362632,83.0344426962979,74.41979598999023,65.80514928368257,17.229293412615334,3.4661595495476725,52.5068461204804,55.13292777559988,-1253139600.0,72.96756395803477,,0,0,0,-1,0,-1
2020-03-06 05:00:00,68.26836304968833,70.40356681603825,68.08195918610811,69.97023010253906,226176800,0.0,0.0,-0.01328033036052334,-0.013369302545767492,2.321607629930142,1.70186705285073,1,0.20580809157830982,71.30995025634766,73.99118118286133,70.17141647338867,73.99118118286133,,71.7247570237115,73.7143824230504,36.398038634433604,-1.989625399338891,-1.7690722747356922,-0.22055312460319887,82.59516035624739,73.99118118286133,65.38720200947526,17.20795834677213,3.6141790786201007,47.83239119900048,55.574822086492155,-1479316400.0,72.79779713515198,,0,0,0,-1,0,-1
2020-03-09 04:00:00,63.8502896142898,67.3218077915113,63.6687248096994,64.43614196777344,286744800,0.0,0.0,-0.07909203852346347,-0.08239518097072193,3.653082981811906,0.585852353483638,1,0.2677905072491962,69.72960815429687,73.33924179077148,69.39649505615235,73.33924179077148,,70.60343163049026,73.02710535228913,32.265845954373205,-2.4236737217988633,-1.8999925641483266,-0.5236811576505367,82.76816642851186,73.33924179077148,63.910317153031095,18.857849275480767,3.885488736578222,14.352684129620204,38.23064048303369,-1766061200.0,72.35217678457259,42.798086368644704,0,0,0,-1,0,-1
2020-03-10 04:00:00,67.0918381105168,69.34323899980069,65.21082178320125,69.07694244384766,285290000,0.0,0.0,0.07202169984657414,0.06954630483792804,4.1324172165994355,1.9851043333308525,1,-0.005073500896964789,69.53690795898437,72.90094299316407,69.33016433715821,72.90094299316407,,70.36858714023755,72.73450069240458,38.29362398416804,-2.3659135521670294,-1.9931767617520673,-0.3727367904149621,82.26311683208742,72.90094299316407,63.53876915424071,18.72434767784671,4.139682410801485,42.42824720754462,34.8711075120551,-1480771200.0,72.10719242130483,44.98549323959804,0,0,0,-1,0,-1
2020-03-11 04:00:00,67.15235879986956,68.07954658211698,65.81361374090199,66.67786407470703,255598800,0.0,0.0,-0.03473052344624006,-0.03534796631148594,2.2659328412149904,-0.4744947251625291,0,-0.10407374951803428,68.21462860107422,72.36617317199708,68.9132911682129,72.36617317199708,,69.8007835916944,72.2858609429455,36.809948605713664,-2.485077351251107,-2.0915568796518755,-0.3935204715992313,81.87344941409371,72.36617317199708,62.85889692990044,19.014552484193274,4.261417503405182,29.74406063527576,28.841663990813526,-1736370000.0,71.86173244157426,46.92436485349031,0,0,0,-1,0,-1
2020-03-12 04:00:00,61.95961666217629,65.36335211068649,60.037449346112034,60.0931282043457,418474000,0.0,0.0,-0.09875445114714043,-0.10397752925469224,5.325902764574458,-1.8664884578305845,0,0.6372299087476154,66.05086135864258,71.41029529571533,68.30105628967286,71.41029529571533,,68.3072981474869,71.38269555490108,32.94573222398108,-3.0753974074141723,-2.2883249852043352,-0.7870724222098371,81.821328539004,71.41029529571533,60.99926205242666,20.82206648657734,4.56367830605159,0.4093905487721402,24.19389946386417,-2154844000.0,71.14854624585463,49.60062478151373,0,0,0,-1,1,0
2020-03-13 04:00:00,64.12629016039305,67.76484959839499,61.23577335258076,67.29277801513672,370732000,0.0,0.0,0.11980820479687337,0.11315742492570388,6.529076245814231,3.1664878547436643,1,-0.11408594082308576,65.5153709411621,70.84260349273681,68.41266059875488,70.84260349273681,,68.15121812712533,71.07973870010372,45.06856621607966,-2.9285205729783854,-2.4163641027591454,-0.51215647021924,80.8214740341135,70.84260349273681,60.86373295136012,19.957741082753387,4.6997666005340255,53.5179208692063,27.890457351084724,-1784112000.0,70.80974466376739,49.527497760610345,0,0,0,-1,0,-1
2020-03-16 04:00:00,58.572820229839216,62.7197589173465,58.10075235573811,58.6357650756836,322423600,0.0,0.0,-0.12864698404196995,-0.13770808463395193,4.619006561608394,0.06294484584438464,1,-0.1303054497588555,64.35529556274415,69.84109172821044,67.04245185852051,69.84109172821044,,66.68730227305737,70.1579628760726,40.05294436843322,-3.470660603015233,-2.6272234028103627,-0.8434372002048702,80.51063195702469,69.84109172821044,59.1715514993962,21.339080457628484,5.07275303047291,3.4531390775493436,19.126816831842586,-2106535600.0,70.27107185457928,48.64782249570306,0,0,0,-1,1,0
2020-03-17 04:00:00,59.91882134064479,62.36389249089527,57.71341343349159,61.213985443115234,324056000,0.0,0.0,0.043970098524404255,0.04303084779012907,4.650479057403679,1.2951641024704443,1,0.005062904824584713,62.78270416259765,69.04051132202149,66.15980606079101,69.04051132202149,,65.84525352998935,69.49544602918688,41.59308752596768,-3.65019249919753,-2.8318172220877966,-0.8183752771097335,79.77964964883124,69.04051132202149,58.301372995211736,21.478276653619503,5.208148328026681,22.042715050730312,26.33792499916198,-1782479600.0,69.80909253342253,46.89336088859092,0,0,0,-1,0,-1
2020-03-18 04:00:00,58.04507418797264,60.52161775208288,57.40354282343272,59.71546936035156,300233600,0.0,0.0,-0.024479962739171857,-0.024784578626768944,3.1180749286501594,1.6703951723789245,1,-0.07351321993729476,61.39022521972656,68.10908508300781,64.80242691040038,68.10908508300781,,64.90220981158353,68.77100331297686,43.99894625550909,-3.868793501393327,-3.0392124779489027,-0.8295810234444243,78.68078220581316,68.10908508300781,57.53738796020246,21.1433942456107,5.139845187805295,14.2793247019085,13.258392943396046,-2082713200.0,69.36744938345247,44.156482941973486,0,0,0,-1,0,-1
2020-03-19 04:00:00,59.88977278720958,61.20914333463061,58.73259973445275,59.25792694091797,271857200,0.0,0.0,-0.007662041751234749,-0.007691545998271768,2.4765436001778625,-0.6318458462916112,0,-0.09451440478347528,61.223184967041014,67.19496688842773,63.6370231628418,67.19496688842773,,64.03385860071191,68.06633098912064,43.66131125558966,-4.032472388408735,-3.237864460040869,-0.7946079283678658,77.49107573299395,67.19496688842773,56.89885804386151,20.59221768913244,4.935627849387003,11.453371252411653,15.925137001683481,-2354570400.0,69.0170552392971,40.145888599574654,0,0,0,-1,0,-1
2020-03-20 04:00:00,59.8389270162078,60.96463122654848,55.195710672226056,55.49589920043945,401693200,0.0,0.0,-0.06348564546021629,-0.06559042935664558,5.7689205543224205,-4.343027815768345,0,0.4775889695031068,58.863809204101564,66.18050327301026,62.18959007263184,66.18050327301026,,62.720326385285375,67.13518789366277,33.86072786630724,-4.414861508377399,-3.473263869708175,-0.941597638669224,76.90225355401746,66.18050327301026,55.458752992003056,21.443500562014407,4.862136024153797,1.6315871217664857,9.121427692028872,-2756263600.0,68.41535508405266,41.5242882519562,0,0,0,-1,0,-1
2020-03-23 04:00:00,55.215074984673336,55.31675084492223,51.4699975094161,54.316932678222656,336752800,0.0,0.0,-0.02124420973806762,-0.021473115718191965,3.846753335506129,-0.8981423064506799,0,-0.1616666650070253,58.00004272460937,65.28708209991456,61.17766914367676,65.28708209991456,,61.4274965841988,66.18568750733388,34.602451340622665,-4.758190923135082,-3.7302492803935565,-1.0279416427415256,76.84711018784508,65.28708209991456,53.72705401198403,23.120056175861045,4.834987879805439,12.952954257420854,8.67930421053299,-3093016400.0,67.8120600169093,43.556257170259606,0,0,0,-1,0,-1
2020-03-24 04:00:00,57.21954987318864,59.96238962255932,56.72085240856594,59.766300201416016,287531200,0.0,0.0,0.10032539126382178,0.0956059463009401,3.2415372139933822,2.5467503282273753,1,-0.1461653770956025,57.710505676269534,64.7883846282959,60.246604919433594,64.7883846282959,,61.17192790992452,65.71017733652515,37.30453889138423,-4.538249426600629,-3.891849309634971,-0.6464001169656579,76.39996716645544,64.7883846282959,53.176802090136356,23.223165076319084,4.994763703533016,39.417993662586035,18.00084501392445,-2805485200.0,67.50779447910953,43.65914272638997,0,0,0,-1,0,-1
2020-03-25 04:00:00,60.70318009593795,62.518828553443576,59.14172316127237,59.43706893920898,303602000,0.0,0.0,-0.0055086438527650605,-0.00552387238276072,3.3771053921712095,-1.2661111567289751,0,0.05589236924549401,57.654825592041014,64.21790828704835,59.52252540588379,64.21790828704835,,60.905026529814435,65.24550264042766,38.79644823488495,-4.340476110613224,-3.9815746698306222,-0.3589014407826019,75.69661007740251,64.21790828704835,52.73920649669419,22.957403580708323,5.040067707097784,42.07907817469121,31.483342031566025,-3109087200.0,67.26151974369287,42.92404295327568,0,0,0,-1,0,-1
2020-03-26 04:00:00,59.67914581295788,62.62291389842152,59.64041109887326,62.56481552124024,252087200,0.0,0.0,0.052622826762037445,0.05128497977691983,2.9825027995482642,2.8856697082823644,1,-0.16967872411907692,58.31620330810547,64.03537521362304,59.76969413757324,64.03537521362304,,61.16037868234149,65.04693322419156,43.065699583910195,-3.8865545418500744,-3.962570644234513,0.07601610238443879,75.49642039213893,64.03537521362304,52.574330035107145,22.922090357031784,5.065484830584694,62.075018780409295,47.857363539228835,-2857000000.0,67.10419252828396,41.45313103646982,1,0,0,1,0,1
2020-03-27 04:00:00,61.18735443128492,61.94266302499107,59.80746231049624,59.97450256347656,204216800,0.0,0.0,-0.04140207137483354,-0.042283553092274294,2.135200714494829,-1.2128518678083609,0,-0.1898961946501052,59.21192398071289,63.725263595581055,59.03786659240723,63.725263595581055,,60.97793620251612,64.67119761969415,45.578438418975466,-3.693261417178036,-3.9087087988232176,0.21544738164518185,75.27762288736895,63.725263595581055,52.17290430379316,23.10471858357579,4.812331110435005,47.58233171434347,50.57880955648131,-3061216800.0,66.96020822436024,38.88488802623266,0,0,0,1,0,1
2020-03-30 04:00:00,60.70076794909207,61.8579410780005,60.37636924446907,61.6860580444336,167976400,0.0,0.0,0.02853805213549787,0.02813842712749558,1.481571833531433,0.9852900953415329,1,-0.17746042441170362,60.68574905395508,63.19267387390137,59.342895889282225,63.19267387390137,,61.08687802434957,64.45007616967486,42.22404468346032,-3.363198145325285,-3.7996066681236313,0.4364085227983465,74.03342943622913,63.19267387390137,52.35191831157361,21.681511124655515,4.59635550204191,61.50715164091007,57.054834045220936,-2893240400.0,66.85948990412868,37.22436069437587,0,0,0,1,0,1
2020-03-31 04:00:00,61.877294107845245,63.545265799093606,61.005781466460334,61.560157775878906,197002000,0.0,0.0,-0.0020409841793425088,-0.0020430698258835944,2.539484332633272,-0.3171363319663385,0,0.1727957022534119,61.04452056884766,62.768659591674805,59.3775131225586,62.768659591674805,,61.15969029381562,64.2360081405048,44.34517411661997,-3.0763178466891716,-3.6549489038367398,0.5786310571475681,73.13466485521452,62.768659591674805,52.402654328135085,20.73201052707944,4.5446523327338815,61.922380217782646,57.00395452434538,-3090242400.0,66.76079283797455,35.102365817361544,0,0,0,1,0,1
2020-04-01 04:00:00,59.67431113291772,60.21174335831203,57.890135142365466,58.321048736572266,176218400,0.0,0.0,-0.05261697104642282,-0.05405180193815615,2.3216082159465614,-1.3532623963454569,0,-0.10549943655394356,60.82131652832031,62.02024898529053,59.238071060180665,62.02024898529053,,60.72297620808587,63.797862999472756,47.88560703478302,-3.074886791386888,-3.5389364813467696,0.46404968995988183,71.29162691960806,62.02024898529053,52.748871050972994,18.54275586863507,4.332481468799485,42.044267660397544,55.157933173030074,-3266460800.0,66.61781125132497,31.941779263951567,0,0,0,1,0,1
2020-04-02 04:00:00,58.18305925799057,59.34749454652656,57.350281239576255,59.29423522949219,165934000,0.0,0.0,0.0166867111274982,0.01654901761996847,1.9972133069503073,1.1111759715016163,1,-0.05836166938299292,60.1672004699707,61.43936252593994,59.24170188903808,61.43936252593994,,60.50316990368684,63.464260942437164,38.79086996667151,-2.9610910387503253,-3.423367392827481,0.4622763540771557,69.77347249854489,61.43936252593994,53.105252553334985,16.668219945209906,3.927159462578129,64.79556008510887,56.254069321096345,-3100526800.0,66.48540466278833,31.061075825602494,0,0,0,1,0,1
2020-04-03 04:00:00,58.778585252101344,59.48063441327349,57.851393792822975,58.44208526611328,129880000,0.0,0.0,-0.01437154826402176,-0.014475819192611898,1.629240620450517,-0.33649998598806263,0,-0.21727915918377183,59.86071701049805,60.862955284118655,59.536320495605466,60.862955284118655,,60.186079959444754,63.092247929376136,49.652577721125525,-2.9061679699313814,-3.319927508248261,0.4137595383168797,68.25406888318328,60.862955284118655,53.471841685054024,14.782227198129256,3.386960531224694,57.73857432763826,54.85946735771489,-3230406800.0,66.38386911630498,28.96455704177763,0,0,0,1,0,1
2020-04-06 04:00:00,60.73950086568339,63.69537493741288,60.37153204839501,63.54044342041016,201820400,0.0,0.0,0.08723778645272073,0.08364033900204458,3.323842889017868,2.800942554726774,1,0.5538989836772406,60.23159408569336,60.818170356750485,60.45867156982422,60.818170356750485,,60.70213587651636,63.12544759537866,53.82717022459846,-2.4233117188623012,-3.1406043503710697,0.7172926315087684,68.12853541296985,60.818170356750485,53.507805300531125,14.620730112438729,3.4300184322172598,98.73270565334111,73.75561335536274,-3028586400.0,66.3084655073826,27.009892011957096,0,0,0,1,0,1
2020-04-07 04:00:00,65.55700704789928,65.7748907610296,62.700389921682174,62.80448532104492,202887200,0.0,0.0,-0.011582514375857222,-0.011650114186301096,3.0745008393474222,-2.7525217268543543,0,0.005285887848800241,60.48045959472656,60.50454750061035,60.76249008178711,60.50454750061035,,61.02557425259768,63.101672612094674,55.21240079266737,-2.0760983594969957,-2.9277031521962553,0.8516047926992596,66.78932898230441,60.50454750061035,54.21976601891629,12.569562963388123,3.3774511621933248,79.2350394530233,78.56877314466755,-3231473600.0,66.2592324069647,26.04857716088412,0,0,0,1,0,1
2020-04-08 04:00:00,63.60578200367688,64.726643281739,63.240236542570365,64.41193389892578,168895200,0.0,0.0,0.025594486917039028,0.02527243169891486,1.4864067391686362,0.8061518952489024,1,-0.1675413727430809,61.69863662719727,60.39125099182129,61.25997657775879,60.39125099182129,,61.54655265972508,63.19872900371179,58.371972322198474,-1.65217634398671,-2.6725977905543465,1.0204214465676364,66.27644885119176,60.39125099182129,54.506053132450816,11.770395718740943,3.3378521879444834,90.47209344291974,89.4799461830947,-3062578400.0,66.22547398188533,25.85239440280503,0,0,0,1,0,1
2020-04-09 04:00:00,65.04862618518483,65.38028340961694,64.0802804727914,64.87673950195312,161834800,0.0,0.0,0.007216141092063921,0.007190229326563799,1.3000029368255355,-0.17188668323170475,0,-0.04180343787153218,62.815137481689455,60.63043155670166,61.49116897583008,60.63043155670166,68.26829986572265,62.05888909699094,63.3230260776556,67.06594264844043,-1.2641369806646594,-2.390905628576409,1.1267686479117498,66.84426102066843,60.63043155670166,54.41660209273489,12.427658927933535,3.018643786694706,93.72137042004725,87.80950110533009,-2900743600.0,66.20386684154558,24.48492044752806,0,0,0,1,0,1
2020-04-13 04:00:00,64.95420843019932,66.25905781375604,64.353831433513,66.15011596679688,131022800,0.0,0.0,0.01962762732250778,0.0194374893890037,1.9052263802430502,1.1959075365975593,1,-0.1903916833709437,64.35674362182617,60.57329845428467,62.10873031616211,60.57329845428467,68.02692428588867,62.68830861542262,63.53244014351792,71.45363328787167,-0.8441315280952963,-2.081550808480187,1.2374192803848905,66.5455189830765,60.57329845428467,54.60107792549283,11.944441057583674,2.8671669787818272,98.85783706335481,94.35043364210725,-2769720800.0,66.19650321982401,24.444752699541265,0,0,-1,1,0,0
2020-04-14 04:00:00,67.78419941029469,69.78141242863373,67.31212792353071,69.49090576171875,194994800,0.0,0.0,0.05050315855226528,0.04926924801164424,2.469284505103019,1.7067063514240601,1,0.4882508998433861,65.5468360900879,61.116055488586426,62.889215087890626,61.116055488586426,67.9217268371582,63.7348620225451,63.97380796708835,69.09036664180937,-0.23894594454324647,-1.7130298356927989,1.4740838911495524,68.21384189284413,61.116055488586426,54.01826908432872,14.195572808515408,2.7232983728889835,97.66307134486122,96.74742627608775,-2574726000.0,66.24307092821027,25.87346364340191,0,0,0,1,-1,0
